✨尚爱战歌,#genre#
Mc成宇- 为了你,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_023152.mp3
Mc成宇-十年戎马心孤单,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_023010.mp3
Mc成宇-三生三世十里桃花,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_022859.mp3
Mc成宇-浪够了再回来,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_022728.mp3
Mc成宇- 曾经的王,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_022508.mp3
Mc成宇-爱情不是毒药,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_022321.mp3
Mc成宇-我想找个小对象,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_022127.mp3
Mc成宇- 十年之约,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_022023.mp3
Mc鸽宝-相信爱情,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_125245.mp3
Mc鸽宝-社会磕,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_125210.mp3
Mc鸽宝-游子梦,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_125052.mp3
Mc鸽宝-姐是老中医,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_124707.mp3
Mc鸽宝-黎明的曙光,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_124816.mp3
Mc鸽宝-黑,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_124628.mp3
Mc鸽宝-十年戎马心孤单,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_124556.mp3
Mc鸽宝-小时候的梦,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_124523.mp3
Mc鸽宝-新年歌曲,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_124457.mp3
Mc鸽宝-娱加战歌,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_124350.mp3
Mc鸽宝-昨日帝王篇,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_124314.mp3
Mc鸽宝-昨日帝王篇铃声版,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_124235.mp3
Mc鸽宝-做我老婆好不好,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_124200.mp3
Mc鸽宝-昨日帝王篇快速版,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_123832.mp3
Mc鸽宝-祝福喊麦,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_123740.mp3
Mc鸽宝-娱加颂,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_123655.mp3
Mc鸽宝-为一人哥打造,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_123621.mp3
MC鸽宝-你可以爱我很久吗,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_123549.mp3
MC鸽宝-玲珑宝塔,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_123513.mp3
MC鸽宝-灵毒二代,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_123430.mp3
Mc鸽宝-灵毒,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_123345.mp3
Mc鸽宝-以前喊得玲珑塔,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_123257.mp3
Mc鸽宝-黎明的曙光老板,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_123109.mp3
Mc鸽宝-口哨舞曲,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_123021.mp3
Mc鸽宝-激情现场喊麦,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_122815.mp3
Mc鸽宝-花千骨,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_121836.mp3
Mc鸽宝-韩毒,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_121611.mp3
Mc鸽宝-电音喊麦,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160112_121256.mp3
很好听的一个歌曲啊,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151023_060053.mp3
MC胜龙 - 没有关系我们只是朋友,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151022_014209.mp3
MC小龙- 没有关系我们只是朋友,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151022_014019.mp3
小龙 - 没有关系我们只是朋友,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151022_013743.mp3
小龙 - 没有关系我们只是朋友,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151022_013245.mp3
Mc胜龙-生日现场,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%E6%90%BA%E6%89%8B%E8%80%81%E5%A9%86%E5%86%89%E4%B9%89%E5%B9%B3%202012%E7%94%9F%E6%97%A5%E7%8E%B0%E5%9C%BA.mp3
Mc胜龙-一万个舍不得,https://djapi.763333.xyz:9293/directlink/5/dj66/old/%E4%B8%80%E4%B8%87%E4%B8%AA%E8%88%8D%E4%B8%8D%E5%BE%97%20Mc%E8%83%9C%E9%BE%99.mp3
Mc胜龙-江南Style,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99-%E6%B1%9F%E5%8D%97Style.mp3
Mc胜龙-回心转意,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%E3%80%81%E5%86%89%E4%B9%89%E5%B9%B3%E5%9B%9E%E5%BF%83%E8%BD%AC%E6%84%8F.mp3
Mc胜龙-情人节专辑,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%E3%80%81%E5%86%89%E4%B9%89%E5%B9%B3%20%E6%83%85%E4%BA%BA%E8%8A%82%E4%B8%93%E8%BE%91.mp3
Mc胜龙-送给陈薇,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E5%B0%8F%E8%96%87%20%E9%80%81%E7%BB%99%E9%99%88%E8%96%87.mp3
Mc胜龙-最痴情的等待,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E6%9C%80%E7%97%B4%E6%83%85%E7%9A%84%E7%AD%89%E5%BE%85.mp3
Mc胜龙-我的歌声里,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E6%88%91%E7%9A%84%E6%AD%8C%E5%A3%B0%E9%87%8C.mp3
Mc胜龙-重庆顺口溜,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E9%87%8D%E5%BA%86%E9%A1%BA%E5%8F%A3%E6%BA%9C.mp3
Mc胜龙-义平我要抱着你,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E4%B9%89%E5%B9%B3%E6%88%91%E8%A6%81%E6%8A%B1%E7%9D%80%E4%BD%A0.mp3
mc胜龙-真的爱你,https://djapi.763333.xyz:9293/directlink/5/dj66/old/mc%E8%83%9C%E9%BE%99%20%E7%9C%9F%E7%9A%84%E7%88%B1%E4%BD%A0-%E6%80%80%E5%BF%B5Beyond.mp3
Mc胜龙-预谋【指挥战歌】,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E9%A2%84%E8%B0%8B%E3%80%90%E6%8C%87%E6%8C%A5%E6%88%98%E6%AD%8C%E3%80%91.mp3
Mc胜龙-有没有人曾告诉你,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E6%9C%89%E6%B2%A1%E6%9C%89%E4%BA%BA%E6%9B%BE%E5%91%8A%E8%AF%89%E4%BD%A0.mp3
Mc胜龙-忘了怎么哭,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E5%BF%98%E4%BA%86%E6%80%8E%E4%B9%88%E5%93%AD.mp3
Mc胜龙-像男人一样去战斗,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E5%83%8F%E7%94%B7%E4%BA%BA%E4%B8%80%E6%A0%B7%E5%8E%BB%E6%88%98%E6%96%97.mp3
Mc胜龙-我不后悔,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E6%88%91%E4%B8%8D%E5%90%8E%E6%82%94.mp3
Mc胜龙-忘记你需要多久,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E5%BF%98%E8%AE%B0%E4%BD%A0%E9%9C%80%E8%A6%81%E5%A4%9A%E4%B9%85.mp3
Mc胜龙-十一年,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E5%8D%81%E4%B8%80%E5%B9%B4.mp3
Mc胜龙-求求你给点力,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E6%B1%82%E6%B1%82%E4%BD%A0%E7%BB%99%E7%82%B9%E5%8A%9B.mp3
Mc胜龙-热血燃烧,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E7%83%AD%E8%A1%80%E7%87%83%E7%83%A7.mp3
Mc胜龙-亲爱的你怎么不在我身边,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E4%BA%B2%E7%88%B1%E7%9A%84%E4%BD%A0%E6%80%8E%E4%B9%88%E4%B8%8D%E5%9C%A8%E6%88%91%E8%BA%AB%E8%BE%B9.mp3
Mc胜龙-你知道你想要的是什么吗,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E4%BD%A0%E7%9F%A5%E9%81%93%E4%BD%A0%E6%83%B3%E8%A6%81%E7%9A%84%E6%98%AF%E4%BB%80%E4%B9%88%E5%90%97%E3%80%90%E5%93%B2%E7%90%86%E3%80%91.mp3
Mc胜龙-懒猪 冉义平,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E6%87%92%E7%8C%AA%20%E5%86%89%E4%B9%89%E5%B9%B3.mp3
Mc胜龙-对着镜子哭,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E5%AF%B9%E7%9D%80%E9%95%9C%E5%AD%90%E5%93%AD%20%E4%B8%AD%E6%96%87%E9%9F%B3%E4%B9%90%E7%8E%B0%E5%9C%BA.mp3
Mc胜龙 经典学生语录,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E7%BB%8F%E5%85%B8%E5%AD%A6%E7%94%9F%E8%AF%AD%E5%BD%95.mp3
Mc胜龙-经典喝酒语言,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E7%BB%8F%E5%85%B8%E5%96%9D%E9%85%92%E8%AF%AD%E8%A8%80.mp3
Mc胜龙-粗口嗨麦现场,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E7%B2%97%E5%8F%A3%E5%97%A8%E9%BA%A6%E7%8E%B0%E5%9C%BA.mp3
Mc胜龙-东莞欢迎你 北京欢迎你 搞笑,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E4%B8%9C%E8%8E%9E%E6%AC%A2%E8%BF%8E%E4%BD%A0%20%E5%8C%97%E4%BA%AC%E6%AC%A2%E8%BF%8E%E4%BD%A0%20%E6%90%9E%E7%AC%91.mp3
Mc胜龙-亲爱的你怎么不在我身边,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20-%20%E4%BA%B2%E7%88%B1%E7%9A%84%E4%BD%A0%E6%80%8E%E4%B9%88%E4%B8%8D%E5%9C%A8%E6%88%91%E8%BA%AB%E8%BE%B9.mp3
Mc胜龙-DJ义平元宵节音乐现场,https://djapi.763333.xyz:9293/directlink/5/dj66/old/DJ%E4%B9%89%E5%B9%B3Mc%E8%83%9C%E9%BE%99-%E5%85%83%E5%AE%B5%E8%8A%82%E9%9F%B3%E4%B9%90%E7%8E%B0%E5%9C%BA.mp3
Mc胜龙-2010经典语言,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%202010%E7%BB%8F%E5%85%B8%E8%AF%AD%E8%A8%80.mp3
Mc胜龙-时间小偷 伤感告白,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20-%20%E6%97%B6%E9%97%B4%E5%B0%8F%E5%81%B7%20%E4%BC%A4%E6%84%9F%E5%91%8A%E7%99%BD.mp3
Mc胜龙-爱我的人和我爱的人,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E8%83%9C%E9%BE%99%20%E7%88%B1%E6%88%91%E7%9A%84%E4%BA%BA%E5%92%8C%E6%88%91%E7%88%B1%E7%9A%84%E4%BA%BA.mp3
MC松哥一人打江山,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20170315_214912.mp3
MC松哥-发语轩工作室-理发店面宣传,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160817_223136.mp3
Mc松哥-唐松,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160630_195330.mp3
Mc松哥之断情笔,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160626_222109.mp3
MC松哥-十年戎马心孤单,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160626_221910.mp3
MC松哥-人称万年不老松,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160626_221701.mp3
MC小洲-MC松哥《牛逼就对啦》,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160626_221546.mp3
MC阿杨、MC松哥-另类连麦,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160626_221106.mp3
MC松哥-mc小傲《松哥另类魂》,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160626_220958.mp3
Mc高迪-携手老铁MC松哥连麦,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160530_221803.mp3
MC高迪《手机铃声》MC松哥-送给大家,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160530_221512.mp3
MC松哥-连麦版《刀山火海》,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160523_230458.mp3
MC松哥-不一样的压声另类,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160523_230217.mp3
MC松哥-八戒你别闹,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160523_225916.mp3
现在的女人,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160523_225729.mp3
MC松哥-断情笔,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20160523_225540.mp3
MC松哥《寂寞空城春欲晚》,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160214_221227.mp3
MC松哥另类连麦《帝王魂》,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160118_204653.mp3
MC松哥-卧槽《社会你涵哥》,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160117_203634.mp3
MC松哥《卧槽》,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/2016019_210300.mp3
MC松哥另类《风雨雷电》,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151228_220018.mp3
MC松哥送给《好妹妹》的喊麦,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/2015126_141232.mp3
MC松哥《如果有一天父母都走了》,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151129_164513.mp3
MC松哥洪磊另类《兄弟情义还有谁》,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151121_143536.mp3
MC松哥一人饮酒醉,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151116_133030.mp3
MC松哥最新版《一人饮酒醉》,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151116_112016.mp3
MC松哥大众QQ空间喊麦,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015115_121554.mp3
MC松哥为客户威哥打造的空间喊麦,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151024_023816.mp3
mc莫晓东-讲不出再见,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_025719.mp3
MC松哥携手徒弟mc楠仔连麦现场,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151012_065427.mp3
MC松哥-苏梓空间麦,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015109_045630.mp3
MC松哥《一人喝尿醉》此曲必火,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150920_223717.mp3
MC松哥《一人喝尿醉》,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150920_211047.mp3
MC松哥原创另类《东方神霸》,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150913_203519.mp3
MC松哥大众车载电音就是嗨,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015095_204105.mp3
MC松哥2016经典语录,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150818_234110.mp3
MC松哥经典语录,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015085_212207.mp3
MC松哥-另类东方神霸,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015072_193625.mp3
MC松哥协同MC九索水观音激情喊麦现场,https://djapi.763333.xyz:9293/directlink/5/user/2015/05/10/MC%E6%9D%BE%E5%93%A5%E5%8D%8F%E5%90%8C-MC%E4%B9%9D%E7%B4%A2-%E6%B0%B4%E8%A7%82%E9%9F%B3%E6%BF%80%E6%83%85%E5%96%8A%E9%BA%A6%E7%8E%B0%E5%9C%BA.mp3
MC松哥-你牛什么牛,https://djapi.763333.xyz:9293/directlink/5/user/2015/04/29/MC%E6%9D%BE%E5%93%A5%E4%BD%A0%E7%89%9B%E4%BB%80%E4%B9%88%E7%89%9B.mp3
MC松哥-美耐电动车,https://djapi.763333.xyz:9293/directlink/5/user/2015/04/21/MC%E6%9D%BE%E5%93%A5%E7%BE%8E%E8%80%90%E7%94%B5%E5%8A%A8%E8%BD%A6.mp3
Mc松哥-小苹果,https://djapi.763333.xyz:9293/directlink/5/user/2015/04/21/MC%E6%9D%BE%E5%93%A5%E5%B0%8F%E8%8B%B9%E6%9E%9C.mp3
MC松哥-鹏少空间喊麦,https://djapi.763333.xyz:9293/directlink/5/user/2015/04/20/MC%E6%9D%BE%E5%93%A52014%E5%B9%B4%E4%B8%BA%E5%BE%92%E5%BC%9F%E9%B9%8F%E5%B0%91%E6%89%93%E9%80%A0%E7%9A%84%E7%A9%BA%E9%97%B4%E5%96%8A%E9%BA%A6.mp3
MC松哥-帝豪手机大卖场,https://djapi.763333.xyz:9293/directlink/5/user/2015/04/20/MC%E6%9D%BE%E5%93%A52013%E5%B9%B4%E7%BD%91%E5%90%A7%E5%96%8A%E9%BA%A6%E9%80%81%E7%BB%99%E5%B8%9D%E8%B1%AA%E2%98%86%E6%89%8B%E6%9C%BA%E5%A4%A7%E5%8D%96%E5%9C%BA.mp3
MC松哥-像男人去战斗,https://djapi.763333.xyz:9293/directlink/5/user/2015/04/20/MC%E6%9D%BE%E5%93%A52012%E5%B9%B4%E5%9C%A8%E7%BD%91%E5%90%A7%E5%96%8A%E5%BE%97%E3%80%8A%E5%83%8F%E7%94%B7%E4%BA%BA%E5%8E%BB%E6%88%98%E6%96%97%E3%80%8B.mp3
MC松哥-经典语言给力大实话,https://djapi.763333.xyz:9293/directlink/5/user/2015/04/20/MC%E6%9D%BE%E5%93%A5%E3%80%8A2011%E7%BB%8F%E5%85%B8%E8%AF%AD%E8%A8%80%E3%80%8B%E7%BB%99%E5%8A%9B%E5%A4%A7%E5%AE%9E%E8%AF%9D.mp3
Mc松哥-说给兄弟听的话,https://djapi.763333.xyz:9293/directlink/5/user/2015/04/18/%EF%BC%AD%EF%BC%A3%E6%9D%BE%E5%93%A5%E8%AF%B4%E7%BB%99%E5%85%84%E5%BC%9F%E5%90%AC%E7%9A%84%E6%AD%8C.mp3
Mc松哥-为MC喊麦网独家打造,https://djapi.763333.xyz:9293/directlink/5/user/2015/04/17/MC%E6%9D%BE%E5%93%A5%E4%B8%BAMC%E5%96%8A%E9%BA%A6%E7%BD%91%E7%8B%AC%E5%AE%B6%E6%89%93%E9%80%A0.mp3
Mc松哥-携手dj双儿打造电音之王,https://djapi.763333.xyz:9293/directlink/5/user/2015/04/15/MC%E6%9D%BE%E5%93%A5%E6%90%BA%E6%89%8Bdj%E5%8F%8C%E5%84%BF%E6%89%93%E9%80%A0%E7%94%B5%E9%9F%B3%E4%B9%8B%E7%8E%8B.mp3
Mc松哥-歪歪直播间的瞎喊录音,https://djapi.763333.xyz:9293/directlink/5/user/2015/04/14/MC%E6%9D%BE%E5%93%A5%E6%AD%AA%E6%AD%AA%E7%9B%B4%E6%92%AD%E9%97%B4%E7%9A%84%E7%9E%8E%E5%96%8A%E5%BD%95%E9%9F%B3.mp3
你是世界 世界是你.王佐,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016099_183956.mp3
监狱风云榜.王佐,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016095_234804.mp3
没错你说的对 Mc王佐,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016088_222646.mp3
你说别再笑了--Mc王佐,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016088_222459.mp3
扎心另类--Mc王佐,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016088_222335.mp3
我要做你的新郎Mc王佐,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160514_094250.mp3
动了情的痞子Mc王佐,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160514_094000.mp3
我乃压声第一人Mc王佐,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160424_080913.mp3
Mc王佐--原创作品 钟爱一人,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160418_181215.mp3
Mc王佐--为何让我流泪,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160418_181038.mp3
Mc王佐--封 神 榜,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160418_180434.mp3
Mc王佐- 刀 山 火 海,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160418_180308.mp3
Mc王佐--吹 牛 逼,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160418_180158.mp3
Mc王佐--一人陪你睡,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160418_175934.mp3
Mc王佐--六道轮回,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160418_175752.mp3
Mc王佐-喊边整个东三省,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160418_175615.mp3
Mc王佐-远离毒品真爱生命,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160418_174724.mp3
Mc王佐-现在的女人,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160418_174436.mp3
Mc王佐-社会现象,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160418_173347.mp3
Mc王佐-那年我才18岁,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160418_172756.mp3
Mc小丽一那一年,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20170221_120628.mp3
Mc小丽一微风正好,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/20161110_234310.mp3
Mc小丽一兄弟抱一下 - DJ版,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016114_233955.mp3
Mc小丽一2016拿起麦克风,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016114_233656.mp3
Mc小丽一彩铃试听,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016114_233339.mp3
Mc小丽一有没有那么一首歌,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016114_231002.mp3
Mc小丽一那么好,https://djapi.763333.xyz:9293/directlink/5/dj66/new/2016/2016114_230050.mp3
Mc小丽一再见过客,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160424_210614.mp3
Mc小丽一电音之王,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160417_225741.mp3
Mc小丽一10年戎马心孤单,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160417_224742.mp3
Mc小丽一无情人,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160417_224235.mp3
Mc小丽一花千骨,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160417_223815.mp3
Mc小丽一七月七爱恋,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160417_223216.mp3
Mc小丽一七年情歌,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160417_221746.mp3
Mc小丽一咿呀咿呀哟战队,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160417_221353.mp3
Mc小丽一夜色 - DJ Candy版,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160417_214944.mp3
Mc小丽一三生三世十里桃花,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160417_214027.mp3
Mc小丽-情感空间开场,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160417_213855.mp3
Mc小丽-2016拿起麦克风,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20160417_191451.mp3
dj小磊-分爱加快版-易欣,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151124_204855.mp3
dj阿磊-忘记你需要多久加快版,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151110_145020.mp3
Mc小丽-你牛什么牛,https://djapi.763333.xyz:9293/directlink/5/2015/mcxiaoli/Mc%E5%B0%8F%E4%B8%BD-%E4%BD%A0%E7%89%9B%E4%BB%80%E4%B9%88%E7%89%9B.mp3
Mc小丽-找个大叔嫁了吧,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E5%B0%8F%E4%B8%BD%E2%80%94%E6%89%BE%E5%A4%A7%E5%8F%94%E8%B0%88%E4%B8%80%E5%9C%BA%E6%81%8B%E7%88%B1.mp3
MC小丽－献给网络上的那些骗子,https://djapi.763333.xyz:9293/directlink/5/dj66/old/MC%E5%B0%8F%E4%B8%BD%EF%BC%8D%E7%8C%AE%E7%BB%99%E7%BD%91%E7%BB%9C%E4%B8%8A%E7%9A%84%E9%82%A3%E4%BA%9B%E9%AA%97%E5%AD%90.mp3
Mc小丽—如果寂寞了,https://djapi.763333.xyz:9293/directlink/5/dj66/old/Mc%E5%B0%8F%E4%B8%BD%E2%80%94%E5%A6%82%E6%9E%9C%E5%AF%82%E5%AF%9E%E4%BA%86.mp3
小苹果-Mc小丽,https://djapi.763333.xyz:9293/directlink/5/dj66/old/x.mp3
[Mc小丽] 呼呼baby-Mc小丽,https://djapi.763333.xyz:9293/directlink/5/dj66/old/huhuhu.mp3
恋爱达人秀-Mc小丽,https://djapi.763333.xyz:9293/directlink/5/dj66/old/yIYBAFX0KvKAc6R2ADtJ2UzTMJs074.mp3
MC 小错,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151115_061857.mp3
MC小乐-你到底有没有爱过我,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151023_010305.mp3
MC王晓雪—再见只是陌生人,https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151022_182915.mp3
